id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,venue,match_date,ball_result,matches_date_1
335983,2,10,1,KC Sangakkara,JR Hopes,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Sheikh Zayed Stadium,26-04-2014,other,26-04-2014
335983,2,10,2,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,1,caught,JR Hopes,Joginder Sharma,NA,Kings XI Punjab,Chennai Super Kings,Sharjah Cricket Stadium,27-04-2014,dot,27-04-2014
335983,2,10,3,KC Sangakkara,Yuvraj Singh,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Sharjah Cricket Stadium,27-04-2014,other,27-04-2014
335983,2,10,4,Yuvraj Singh,KC Sangakkara,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,28-04-2014,other,28-04-2014
335983,2,10,5,KC Sangakkara,Yuvraj Singh,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Sheikh Zayed Stadium,29-04-2014,other,29-04-2014
335983,2,10,6,Yuvraj Singh,KC Sangakkara,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,30-04-2014,other,30-04-2014
335983,2,11,1,Yuvraj Singh,KC Sangakkara,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,JSCA International Stadium Complex,02-05-2014,other,02-05-2014
335983,2,11,2,KC Sangakkara,Yuvraj Singh,Joginder Sharma,6,0,6,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,03-05-2014,boundary,03-05-2014
335983,2,11,3,KC Sangakkara,Yuvraj Singh,Joginder Sharma,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Feroz Shah Kotla,03-05-2014,boundary,03-05-2014
335983,2,11,4,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,04-05-2014,dot,04-05-2014
335983,2,11,5,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Sardar Patel Stadium, Motera",05-05-2014,dot,05-05-2014
335983,2,11,6,KC Sangakkara,Yuvraj Singh,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Feroz Shah Kotla,05-05-2014,other,05-05-2014
335983,2,12,1,KC Sangakkara,Yuvraj Singh,P Amarnath,0,1,1,0,NA,NA,NA,legbyes,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,06-05-2014,other,06-05-2014
335983,2,12,2,Yuvraj Singh,KC Sangakkara,P Amarnath,6,0,6,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Feroz Shah Kotla,07-05-2014,boundary,07-05-2014
335983,2,12,3,Yuvraj Singh,KC Sangakkara,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Barabati Stadium,07-05-2014,other,07-05-2014
335983,2,12,4,KC Sangakkara,Yuvraj Singh,P Amarnath,0,1,1,0,NA,NA,NA,legbyes,Kings XI Punjab,Chennai Super Kings,"Sardar Patel Stadium, Motera",08-05-2014,other,08-05-2014
335983,2,12,5,Yuvraj Singh,KC Sangakkara,P Amarnath,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,09-05-2014,boundary,09-05-2014
335983,2,12,6,Yuvraj Singh,KC Sangakkara,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Feroz Shah Kotla,10-05-2014,other,10-05-2014
335983,2,13,1,Yuvraj Singh,KC Sangakkara,M Muralitharan,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,10-05-2014,other,10-05-2014
335983,2,13,2,KC Sangakkara,Yuvraj Singh,M Muralitharan,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Barabati Stadium,11-05-2014,other,11-05-2014
335983,2,13,3,Yuvraj Singh,KC Sangakkara,M Muralitharan,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,11-05-2014,other,11-05-2014
335983,2,13,4,KC Sangakkara,Yuvraj Singh,M Muralitharan,0,2,2,0,NA,NA,NA,wides,Kings XI Punjab,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",12-05-2014,other,12-05-2014
335983,2,13,5,Yuvraj Singh,KC Sangakkara,M Muralitharan,6,0,6,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,JSCA International Stadium Complex,13-05-2014,boundary,13-05-2014
335983,2,13,6,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,13-05-2014,dot,13-05-2014
335983,2,13,7,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",14-05-2014,dot,14-05-2014
335983,2,14,1,KC Sangakkara,Yuvraj Singh,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Barabati Stadium,14-05-2014,other,14-05-2014
335983,2,14,2,Yuvraj Singh,KC Sangakkara,Joginder Sharma,0,0,0,1,caught,Yuvraj Singh,P Amarnath,NA,Kings XI Punjab,Chennai Super Kings,"Sardar Patel Stadium, Motera",15-05-2014,dot,15-05-2014
335983,2,14,3,KC Sangakkara,SM Katich,Joginder Sharma,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,JSCA International Stadium Complex,18-05-2014,boundary,18-05-2014
335983,2,14,4,KC Sangakkara,SM Katich,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",18-05-2014,other,18-05-2014
335983,2,14,5,SM Katich,KC Sangakkara,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Sardar Patel Stadium, Motera",19-05-2014,other,19-05-2014
335983,2,14,6,KC Sangakkara,SM Katich,Joginder Sharma,6,0,6,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Feroz Shah Kotla,19-05-2014,boundary,19-05-2014
335983,2,15,1,SM Katich,KC Sangakkara,P Amarnath,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",20-05-2014,other,20-05-2014
335983,2,15,2,SM Katich,KC Sangakkara,P Amarnath,0,1,1,0,NA,NA,NA,byes,Kings XI Punjab,Chennai Super Kings,Eden Gardens,20-05-2014,other,20-05-2014
335983,2,15,3,KC Sangakkara,SM Katich,P Amarnath,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",21-05-2014,boundary,21-05-2014
335983,2,15,4,KC Sangakkara,SM Katich,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Eden Gardens,22-05-2014,other,22-05-2014
335983,2,15,5,SM Katich,KC Sangakkara,P Amarnath,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,JSCA International Stadium Complex,22-05-2014,other,22-05-2014
335983,2,15,6,KC Sangakkara,SM Katich,P Amarnath,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,23-05-2014,other,23-05-2014
335983,2,16,1,SM Katich,KC Sangakkara,MS Gony,0,1,1,0,NA,NA,NA,legbyes,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",23-05-2014,other,23-05-2014
335983,2,16,2,KC Sangakkara,SM Katich,MS Gony,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,24-05-2014,other,24-05-2014
335983,2,16,3,SM Katich,KC Sangakkara,MS Gony,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Eden Gardens,24-05-2014,other,24-05-2014
335983,2,16,4,KC Sangakkara,SM Katich,MS Gony,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",25-05-2014,boundary,25-05-2014
335983,2,16,5,KC Sangakkara,SM Katich,MS Gony,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,25-05-2014,other,25-05-2014
335983,2,16,6,SM Katich,KC Sangakkara,MS Gony,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Eden Gardens,27-05-2014,other,27-05-2014
335983,2,17,1,KC Sangakkara,SM Katich,M Muralitharan,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Brabourne Stadium,28-05-2014,other,28-05-2014
335983,2,17,2,SM Katich,KC Sangakkara,M Muralitharan,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,30-05-2014,other,30-05-2014
335983,2,17,3,KC Sangakkara,SM Katich,M Muralitharan,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,01-06-2014,other,01-06-2014
335983,2,17,4,KC Sangakkara,SM Katich,M Muralitharan,0,0,0,1,caught,KC Sangakkara,Joginder Sharma,NA,Kings XI Punjab,Chennai Super Kings,Eden Gardens,08-04-2015,dot,08-04-2015
335983,2,17,5,SM Katich,IK Pathan,M Muralitharan,0,1,1,0,NA,NA,NA,byes,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",09-04-2015,other,09-04-2015
335983,2,17,6,IK Pathan,SM Katich,M Muralitharan,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,10-04-2015,dot,10-04-2015
335983,2,18,1,SM Katich,IK Pathan,JDP Oram,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11-04-2015,other,11-04-2015
335983,2,18,2,IK Pathan,SM Katich,JDP Oram,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Eden Gardens,11-04-2015,other,11-04-2015
335983,2,18,3,SM Katich,IK Pathan,JDP Oram,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Feroz Shah Kotla,12-04-2015,other,12-04-2015
335983,2,18,4,IK Pathan,SM Katich,JDP Oram,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,12-04-2015,other,12-04-2015
335983,2,18,5,SM Katich,IK Pathan,JDP Oram,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,M Chinnaswamy Stadium,13-04-2015,other,13-04-2015
335983,2,18,6,SM Katich,IK Pathan,JDP Oram,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,"Sardar Patel Stadium, Motera",14-04-2015,other,14-04-2015
335983,2,19,1,SM Katich,IK Pathan,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Eden Gardens,30-04-2015,other,30-04-2015
335983,2,19,2,IK Pathan,SM Katich,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,15-04-2015,other,15-04-2015
335983,2,19,3,SM Katich,IK Pathan,Joginder Sharma,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,16-04-2015,dot,16-04-2015
335983,2,19,4,SM Katich,IK Pathan,Joginder Sharma,6,0,6,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,17-04-2015,boundary,17-04-2015
335983,2,19,5,SM Katich,IK Pathan,Joginder Sharma,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,18-04-2015,other,18-04-2015
335983,2,19,6,IK Pathan,SM Katich,Joginder Sharma,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,18-04-2015,dot,18-04-2015
335984,1,0,1,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",19-04-2015,dot,19-04-2015
335984,1,0,2,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,19-04-2015,dot,19-04-2015
335984,1,0,3,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,20-04-2015,dot,20-04-2015
335984,1,0,4,T Kohli,YK Pathan,GD McGrath,0,1,1,0,NA,NA,NA,wides,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",21-04-2015,other,21-04-2015
335984,1,0,5,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,22-04-2015,dot,22-04-2015
335984,1,0,6,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,22-04-2015,dot,22-04-2015
335984,1,0,7,T Kohli,YK Pathan,GD McGrath,6,0,6,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,23-04-2015,boundary,23-04-2015
335984,1,1,1,YK Pathan,T Kohli,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",24-04-2015,other,24-04-2015
335984,1,1,2,T Kohli,YK Pathan,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,25-04-2015,dot,25-04-2015
335984,1,1,3,T Kohli,YK Pathan,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",25-04-2015,dot,25-04-2015
335984,1,1,4,T Kohli,YK Pathan,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,26-04-2015,other,26-04-2015
335984,1,1,5,YK Pathan,T Kohli,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",27-04-2015,boundary,27-04-2015
335984,1,1,6,YK Pathan,T Kohli,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,07-05-2015,boundary,07-05-2015
335984,1,2,1,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,29-04-2015,dot,29-04-2015
335984,1,2,2,T Kohli,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",28-04-2015,dot,28-04-2015
335984,1,2,3,T Kohli,YK Pathan,GD McGrath,0,0,0,1,caught,T Kohli,M Manhas,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,01-05-2015,dot,01-05-2015
335984,1,2,4,SR Watson,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,01-05-2015,dot,01-05-2015
335984,1,2,5,SR Watson,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,02-05-2015,dot,02-05-2015
335984,1,2,6,SR Watson,YK Pathan,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",02-05-2015,dot,02-05-2015
335984,1,3,1,YK Pathan,SR Watson,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",03-05-2015,other,03-05-2015
335984,1,3,2,SR Watson,YK Pathan,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Brabourne Stadium,03-05-2015,boundary,03-05-2015
335984,1,3,3,SR Watson,YK Pathan,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",04-05-2015,boundary,04-05-2015
335984,1,3,4,SR Watson,YK Pathan,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,04-05-2015,other,04-05-2015
335984,1,3,5,YK Pathan,SR Watson,B Geeves,0,0,0,1,run out,YK Pathan,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,05-05-2015,dot,05-05-2015
335984,1,3,6,SR Watson,M Kaif,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,06-05-2015,boundary,06-05-2015
335984,1,4,1,M Kaif,SR Watson,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Brabourne Stadium,07-05-2015,dot,07-05-2015
335984,1,4,2,M Kaif,SR Watson,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",08-05-2015,dot,08-05-2015
335984,1,4,3,M Kaif,SR Watson,GD McGrath,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,09-05-2015,other,09-05-2015
335984,1,4,4,SR Watson,M Kaif,GD McGrath,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,09-05-2015,boundary,09-05-2015
335984,1,4,5,SR Watson,M Kaif,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,10-05-2015,dot,10-05-2015
335984,1,4,6,SR Watson,M Kaif,GD McGrath,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",10-05-2015,other,10-05-2015
335984,1,5,1,SR Watson,M Kaif,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",11-05-2015,dot,11-05-2015
335984,1,5,2,SR Watson,M Kaif,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,12-05-2015,other,12-05-2015
335984,1,5,3,M Kaif,SR Watson,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",13-05-2015,dot,13-05-2015
335984,1,5,4,M Kaif,SR Watson,MF Maharoof,0,1,1,0,NA,NA,NA,legbyes,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,14-05-2015,other,14-05-2015
335984,1,5,5,SR Watson,M Kaif,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",15-05-2015,other,15-05-2015
335984,1,5,6,M Kaif,SR Watson,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",16-05-2015,dot,16-05-2015
335984,1,6,1,SR Watson,M Kaif,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Brabourne Stadium,16-05-2015,dot,16-05-2015
335984,1,6,2,SR Watson,M Kaif,R Bhatia,1,0,1,1,run out,SR Watson,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,17-05-2015,other,17-05-2015
335984,1,6,3,M Kaif,DS Lehmann,R Bhatia,2,0,2,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",17-05-2015,other,17-05-2015
335984,1,6,4,M Kaif,DS Lehmann,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,19-05-2015,dot,19-05-2015
335984,1,6,5,M Kaif,DS Lehmann,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,20-05-2015,dot,20-05-2015
335984,1,6,6,M Kaif,DS Lehmann,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,JSCA International Stadium Complex,22-05-2015,other,22-05-2015
335984,1,7,1,M Kaif,DS Lehmann,MF Maharoof,0,1,1,0,NA,NA,NA,legbyes,Rajasthan Royals,Delhi Daredevils,Eden Gardens,24-05-2015,other,24-05-2015
335984,1,7,2,DS Lehmann,M Kaif,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,09-04-2016,other,09-04-2016
335984,1,7,3,M Kaif,DS Lehmann,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,10-04-2016,other,10-04-2016
335984,1,7,4,DS Lehmann,M Kaif,MF Maharoof,0,0,0,1,lbw,DS Lehmann,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",11-04-2016,dot,11-04-2016
335984,1,7,5,RA Jadeja,M Kaif,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,12-04-2016,dot,12-04-2016
335984,1,7,6,RA Jadeja,M Kaif,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,13-04-2016,other,13-04-2016
335984,1,8,1,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,14-04-2016,dot,14-04-2016
335984,1,8,2,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,15-04-2016,dot,15-04-2016
335984,1,8,3,RA Jadeja,M Kaif,R Bhatia,0,1,1,0,NA,NA,NA,byes,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",16-04-2016,other,16-04-2016
335984,1,8,4,M Kaif,RA Jadeja,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,16-04-2016,other,16-04-2016
335984,1,8,5,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",17-04-2016,dot,17-04-2016
335984,1,8,6,RA Jadeja,M Kaif,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,17-04-2016,other,17-04-2016
335984,1,9,1,RA Jadeja,M Kaif,MF Maharoof,0,1,1,0,NA,NA,NA,legbyes,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",18-04-2016,other,18-04-2016
335984,1,9,2,M Kaif,RA Jadeja,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",19-04-2016,other,19-04-2016
335984,1,9,3,RA Jadeja,M Kaif,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,20-04-2016,other,20-04-2016
335984,1,9,4,M Kaif,RA Jadeja,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,21-04-2016,other,21-04-2016
335984,1,9,5,RA Jadeja,M Kaif,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,22-04-2016,other,22-04-2016
335984,1,9,6,M Kaif,RA Jadeja,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,23-04-2016,other,23-04-2016
335984,1,10,1,M Kaif,RA Jadeja,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",23-04-2016,dot,23-04-2016
335984,1,10,2,M Kaif,RA Jadeja,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,24-04-2016,dot,24-04-2016
335984,1,10,3,M Kaif,RA Jadeja,R Bhatia,0,0,0,1,caught,M Kaif,B Geeves,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,24-04-2016,dot,24-04-2016
335984,1,10,4,M Rawat,RA Jadeja,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",25-04-2016,other,25-04-2016
335984,1,10,5,RA Jadeja,M Rawat,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",26-04-2016,dot,26-04-2016
335984,1,10,6,RA Jadeja,M Rawat,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,27-04-2016,other,27-04-2016
335984,1,11,1,RA Jadeja,M Rawat,DL Vettori,6,0,6,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,28-04-2016,boundary,28-04-2016
335984,1,11,2,RA Jadeja,M Rawat,DL Vettori,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,29-04-2016,boundary,29-04-2016
335984,1,11,3,RA Jadeja,M Rawat,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,30-04-2016,other,30-04-2016
335984,1,11,4,M Rawat,RA Jadeja,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",30-04-2016,dot,30-04-2016
335984,1,11,5,M Rawat,RA Jadeja,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,01-05-2016,other,01-05-2016
335984,1,11,6,RA Jadeja,M Rawat,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,01-05-2016,dot,01-05-2016
